"","incident_key","month","day","year","occur_time","boro","precinct","jurisdiction_code","location_desc","statistical_murder_flag","perp_age_group","perp_sex","perp_race","vic_age_group","vic_sex","vic_race","x_coord_cd","y_coord_cd","latitude","longitude","new_georeferenced_column","zipcode"
"551",233172615,"September",5,2021,16:50:00,"BRONX",44,0,NA,FALSE,"<18","M","BLACK","18-24","M","BLACK",1005466,244057,40.836538158,-73.9233299159999,"POINT (-73.92332991599994 40.836538158000046)",10452
"552",228630117,"May",24,2021,01:00:00,"BRONX",44,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK HISPANIC",1010147,246291,40.84265735,-73.906404848,"POINT (-73.90640484799998 40.842657350000025)",10457
"553",230310960,"July",1,2021,16:45:00,"BROOKLYN",67,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK",998813,171101,40.6363055370001,-73.9475307979999,"POINT (-73.94753079799993 40.636305537000055)",11210
"554",229188686,"June",6,2021,02:00:00,"BRONX",46,0,"MULTI DWELL - APT BUILD",TRUE,"18-24","M","BLACK HISPANIC","25-44","M","BLACK",1013266,253128,40.8614131780001,-73.8951026189999,"POINT (-73.89510261899994 40.86141317800008)",10458
"555",231637053,"July",31,2021,22:36:00,"QUEENS",115,0,NA,FALSE,NA,NA,NA,"25-44","F","WHITE HISPANIC",1018623,214936,40.756567585,-73.875931534,"POINT (-73.87593153399997 40.75656758500002)",11369
"556",227174231,"April",20,2021,16:30:00,"BROOKLYN",63,0,"GROCERY/BODEGA",FALSE,"<18","M","BLACK","25-44","M","BLACK",1005871,169993,40.633249897,-73.92210431,"POINT (-73.92210430999995 40.63324989700004)",11234
"557",231008085,"July",16,2021,22:05:00,"BROOKLYN",72,0,NA,FALSE,"45-64","M","ASIAN / PACIFIC ISLANDER","25-44","M","ASIAN / PACIFIC ISLANDER",981845,171118,40.636363841,-74.00866669,"POINT (-74.00866668999998 40.63636384100005)",11228
"558",227950662,"May",8,2021,01:59:00,"BRONX",40,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK HISPANIC",1005894,237849,40.8194979360001,-73.921803213,"POINT (-73.92180321299998 40.81949793600006)",10451
"559",228717038,"May",26,2021,01:06:00,"BRONX",44,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK HISPANIC",1007191,242308,40.8317333460001,-73.917102001,"POINT (-73.917102001 40.83173334600008)",10456
"560",224410635,"February",15,2021,15:00:00,"BRONX",43,0,NA,FALSE,"<18","M","WHITE HISPANIC","25-44","M","BLACK",1020475,244133,40.8366979460001,-73.869089226,"POINT (-73.86908922599997 40.83669794600007)",10460
"561",233459109,"September",11,2021,05:43:00,"BROOKLYN",76,0,NA,TRUE,"25-44","M","BLACK HISPANIC","25-44","M","WHITE HISPANIC",983061,184838,40.674022494,-74.004287846,"POINT (-74.00428784599995 40.67402249400004)",11231
"562",232193235,"August",13,2021,01:00:00,"QUEENS",109,0,"BAR/NIGHT CLUB",FALSE,"18-24","M","BLACK","18-24","M","BLACK",1031552,216518,40.7608500490001,-73.829253066,"POINT (-73.82925306599996 40.760850049000055)",11354
"563",231186870,"July",21,2021,15:12:00,"BROOKLYN",67,0,NA,FALSE,NA,NA,NA,"18-24","M","BLACK",1004632,176969,40.652400453,-73.92654716,"POINT (-73.92654715999998 40.65240045300004)",11203
"564",232591780,"August",21,2021,00:23:00,"BRONX",44,0,NA,FALSE,"18-24","M","WHITE HISPANIC","25-44","M","WHITE HISPANIC",1007369,244370,40.837392476,-73.916451675,"POINT (-73.91645167499998 40.83739247600005)",10452
"565",222932690,"January",11,2021,13:00:00,"BROOKLYN",69,0,NA,FALSE,"18-24","M","BLACK","18-24","M","BLACK",1007787,173500,40.6428709780001,-73.915189028,"POINT (-73.91518902799999 40.642870978000076)",11236
"566",228559720,"May",22,2021,18:39:00,"BRONX",48,0,NA,FALSE,NA,NA,NA,"18-24","M","BLACK",1016391,249523,40.851507714,-73.883822395,"POINT (-73.88382239499998 40.851507714000036)",10458
"567",225275547,"March",7,2021,01:50:00,"BROOKLYN",67,0,"HOSPITAL",TRUE,"18-24","M","BLACK","18-24","M","BLACK",1008789,177637,40.6542234230001,-73.911563409,"POINT (-73.91156340899995 40.654223423000076)",11212
"568",226738464,"April",9,2021,18:50:00,"BROOKLYN",71,0,NA,FALSE,NA,NA,NA,"45-64","M","BLACK",997967,183126,40.6693128910001,-73.950554489,"POINT (-73.95055448899996 40.66931289100006)",11235
"569",227647473,"May",2,2021,03:15:00,"BROOKLYN",67,0,NA,FALSE,NA,NA,NA,"18-24","M","BLACK",1005985,178106,40.655518052,-73.9216674479999,"POINT (-73.92166744799994 40.65551805200005)",11212
"570",227344211,"April",24,2021,22:50:00,"BRONX",46,0,NA,FALSE,"25-44","M","BLACK","18-24","M","BLACK",1012958,250886,40.855260571,-73.896225703,"POINT (-73.89622570299997 40.85526057100003)",10470
"571",231047709,"July",18,2021,20:58:00,"BROOKLYN",83,0,"MULTI DWELL - APT BUILD",FALSE,"25-44","M","BLACK","18-24","M","BLACK",1006515,195061,40.7020543590001,-73.91970129,"POINT (-73.91970128999998 40.70205435900005)",11237
"572",224949526,"February",26,2021,05:18:00,"BRONX",43,0,"MULTI DWELL - APT BUILD",FALSE,"65+","M","WHITE","25-44","M","WHITE HISPANIC",1023770,244142,40.8367085190001,-73.857181511,"POINT (-73.85718151099996 40.83670851900007)",10462
"573",233307767,"September",8,2021,19:31:00,"BROOKLYN",77,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK",999272,185194,40.6749869700001,-73.9458456259999,"POINT (-73.94584562599994 40.67498697000008)",11213
"574",232887624,"August",27,2021,09:23:00,"BRONX",40,0,NA,TRUE,"<18","M","BLACK HISPANIC","25-44","M","BLACK HISPANIC",1006964,232980,40.806131205,-73.917953857,"POINT (-73.91795385699999 40.806131205000035)",10454
"575",232132666,"August",11,2021,19:11:00,"BRONX",46,0,"MULTI DWELL - APT BUILD",TRUE,"25-44","M","WHITE HISPANIC","18-24","M","WHITE HISPANIC",1011756,252027,40.8583960990001,-73.9005660939999,"POINT (-73.90056609399994 40.85839609900006)",10468
"576",225601140,"March",13,2021,03:50:00,"BROOKLYN",90,0,"BAR/NIGHT CLUB",FALSE,"18-24","M","BLACK HISPANIC","45-64","M","WHITE HISPANIC",1001951,195081,40.7021195610001,-73.936161591,"POINT (-73.93616159099997 40.70211956100008)",11206
"577",228262995,"May",15,2021,21:07:00,"BRONX",44,0,NA,FALSE,"18-24","M","WHITE HISPANIC","25-44","M","WHITE HISPANIC",1010688,245851,40.841448077,-73.904451309,"POINT (-73.90445130899997 40.841448077000045)",10457
"578",233763096,"September",18,2021,10:07:00,"QUEENS",106,0,"HOTEL/MOTEL",FALSE,"25-44","M","BLACK","25-44","M","BLACK",1029341,176124,40.6499897740001,-73.8375046849999,"POINT (-73.83750468499993 40.64998977400006)",11414
"579",230611231,"July",8,2021,21:19:00,"BRONX",43,2,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"25-44","M","BLACK",1018369,244042,40.836456566,-73.876700476,"POINT (-73.87670047599995 40.83645656600004)",10460
"580",229493103,"June",11,2021,23:35:00,"BRONX",43,2,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"18-24","M","BLACK",1018910,244226,40.8369594850001,-73.874744435,"POINT (-73.87474443499997 40.83695948500008)",10460
"581",226597466,"April",6,2021,00:23:00,"BRONX",48,0,NA,FALSE,NA,NA,NA,"18-24","M","BLACK",1016581,247479,40.8458968470001,-73.883145465,"POINT (-73.88314546499998 40.84589684700006)",10460
"582",232978775,"August",31,2021,19:10:00,"BROOKLYN",67,0,NA,FALSE,NA,NA,NA,"65+","F","BLACK",1003288,176712,40.651698035,-73.931391498,"POINT (-73.93139149799998 40.65169803500004)",11203
"583",223297863,"January",19,2021,19:52:00,"BROOKLYN",75,2,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"25-44","M","BLACK",1022078,183185,40.6694046480001,-73.863639075,"POINT (-73.86363907499998 40.66940464800007)",11208
"584",230741753,"July",11,2021,06:19:00,"BRONX",44,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK HISPANIC",1010929,246421,40.843011834,-73.903578038,"POINT (-73.90357803799998 40.84301183400004)",10457
"585",229943475,"June",22,2021,02:29:00,"BROOKLYN",67,0,NA,FALSE,"25-44","M","BLACK","25-44","M","BLACK",1007170,179259,40.6586797950001,-73.917392735,"POINT (-73.91739273499996 40.65867979500007)",11212
"586",228709427,"May",19,2021,23:22:00,"BRONX",41,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK HISPANIC",1013033,238140,40.820276273,-73.8960092849999,"POINT (-73.89600928499993 40.82027627300005)",10459
"587",229848799,"June",20,2021,20:48:00,"MANHATTAN",34,0,NA,FALSE,NA,NA,NA,"18-24","M","BLACK",1005784,255941,40.869155429,-73.92214254,"POINT (-73.92214253999998 40.869155429000045)",10034
"588",227344445,"April",25,2021,11:53:00,"BRONX",47,0,NA,FALSE,"25-44","M","BLACK","25-44","M","BLACK HISPANIC",1021797,263197,40.8890172910001,-73.864204905,"POINT (-73.86420490499995 40.88901729100007)",10466
"589",231133996,"July",20,2021,15:55:00,"MANHATTAN",25,0,NA,FALSE,"25-44","M","BLACK","45-64","F","BLACK HISPANIC",1001711,232583,40.8050534920001,-73.936929789,"POINT (-73.93692978899996 40.80505349200007)",10037
"590",223981489,"February",4,2021,20:25:00,"QUEENS",114,2,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"18-24","M","BLACK",998644,214588,40.755667508,-73.9480467829999,"POINT (-73.94804678299994 40.755667508000045)",11101
"591",230162441,"June",27,2021,09:25:00,"BRONX",52,0,NA,FALSE,"25-44","M","BLACK","25-44","M","BLACK",1016133,255228,40.86716715,-73.884727843,"POINT (-73.88472784299995 40.86716715000005)",10458
"592",224079784,"February",7,2021,21:04:00,"BRONX",48,0,NA,TRUE,NA,NA,NA,"25-44","M","BLACK",1017518,247040,40.8446884420001,-73.879760988,"POINT (-73.87976098799999 40.84468844200006)",10460
"593",230775122,"July",12,2021,15:57:00,"BRONX",48,0,NA,FALSE,"18-24","M","WHITE HISPANIC","18-24","M","BLACK",1013762,251197,40.8561115210001,-73.8933179799999,"POINT (-73.89331797999995 40.85611152100006)",10458
