"incident_key","month","day","year","occur_time","boro","precinct","jurisdiction_code","location_desc","statistical_murder_flag","perp_age_group","perp_sex","perp_race","vic_age_group","vic_sex","vic_race","x_coord_cd","y_coord_cd","latitude","longitude","lon_lat","zipcode","new_georeferenced_column"
185390947,"July",19,2018,01:38:00,"BRONX",44,0,NA,FALSE,"25-44","M","WHITE HISPANIC","25-44","M","WHITE HISPANIC",1009695.25,243534.765625,40.8350936040001,-73.908048013,"POINT (-73.90804801299998 40.835093604000065)",10456,NA
187254687,"September",5,2018,03:12:00,"BRONX",44,0,NA,TRUE,"<18","M","BLACK","18-24","M","BLACK",1009025.0625,245868.46875,40.841500844,-73.910461298,"POINT (-73.91046129799997 40.84150084400005)",10457,NA
178829816,"May",1,2018,20:30:00,"BROOKLYN",71,0,NA,FALSE,NA,NA,NA,"18-24","M","BLACK",1002206.0625,183027.0625,40.6690337480001,-73.935273813,"POINT (-73.93527381299998 40.66903374800006)",11213,NA
186606592,"August",18,2018,04:23:00,"BRONX",49,0,"BAR/NIGHT CLUB",FALSE,"25-44","M","BLACK","18-24","F","BLACK",1022950.25,254641.265625,40.86552949,-73.860083367,"POINT (-73.86008336699996 40.86552949000003)",10467,NA
189867545,"November",10,2018,04:40:00,"BROOKLYN",71,0,NA,FALSE,NA,NA,NA,"45-64","M","BLACK",999856,182541.421875,40.6677052260001,-73.9437463899999,"POINT (-73.94374638999994 40.667705226000066)",11213,NA
186329306,"August",11,2018,22:44:00,"BROOKLYN",83,0,"HOSPITAL",FALSE,"25-44","M","WHITE HISPANIC","25-44","M","BLACK HISPANIC",1007005.8125,195928,40.7044328220001,-73.917928215,"POINT (-73.91792821499996 40.70443282200006)",11237,NA
188391545,"October",4,2018,16:45:00,"BRONX",44,0,"COMMERCIAL BLDG",TRUE,NA,NA,NA,"65+","M","WHITE",1010687.9375,245851.46875,40.841449363,-73.904451533,"POINT (-73.90445153299999 40.84144936300004)",10457,NA
183729039,"June",12,2018,00:55:00,"BRONX",44,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK",1003984,243824,40.835902076,-73.9286863309999,"POINT (-73.92868633099994 40.835902076000025)",10452,NA
173616165,"January",14,2018,00:02:00,"BRONX",48,0,"MULTI DWELL - APT BUILD",FALSE,NA,NA,NA,"18-24","M","WHITE HISPANIC",1016276.125,250654.09375,40.8546126460001,-73.884232227,"POINT (-73.88423222699998 40.85461264600008)",10458,NA
184396806,"June",23,2018,23:35:00,"MANHATTAN",5,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"25-44","M","BLACK HISPANIC","18-24","F","BLACK",984491.75,198617.3125,40.7118436040001,-73.999129431,"POINT (-73.99912943099997 40.71184360400008)",10002,NA
191681604,"December",30,2018,15:10:00,"BROOKLYN",77,2,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"18-24","M","BLACK",1001946.5,184888.125,40.67414247,-73.936204592,"POINT (-73.93620459199997 40.67414247000005)",11213,NA
175317915,"February",28,2018,18:43:00,"BRONX",41,0,NA,FALSE,NA,NA,NA,"<18","M","BLACK HISPANIC",1014770.375,238494.953125,40.8212446860001,-73.8897305899999,"POINT (-73.88973058999994 40.82124468600006)",10459,NA
174319223,"January",31,2018,23:15:00,"QUEENS",105,0,NA,FALSE,"45-64","M","BLACK","45-64","M","BLACK",1047039,183712,40.6707093030001,-73.7736550779999,"POINT (-73.77365507799993 40.67070930300008)",11434,NA
185246018,"July",16,2018,21:25:00,"QUEENS",103,0,NA,FALSE,"18-24","M","BLACK","18-24","M","BLACK",1044133.1875,193822.453125,40.698480241,-73.784040265,"POINT (-73.78404026499999 40.69848024100003)",11433,NA
183690691,"June",9,2018,22:20:00,"BRONX",48,0,NA,FALSE,"18-24","M","BLACK","25-44","M","WHITE HISPANIC",1016598.5,249443.34375,40.8512883230001,-73.883072737,"POINT (-73.88307273699996 40.85128832300006)",10460,NA
177971351,"April",9,2018,20:15:00,"STATEN ISLAND",120,0,"PVT HOUSE",FALSE,"25-44","M","BLACK","45-64","M","BLACK",961242,163710.9375,40.6160034560001,-74.082874304,"POINT (-74.08287430399997 40.616003456000044)",10304,NA
175867972,"March",14,2018,05:00:00,"BROOKLYN",73,0,"MULTI DWELL - APT BUILD",TRUE,"25-44","M","BLACK","<18","F","BLACK",1009868.75,180290.296875,40.66150308,-73.9076619369999,"POINT (-73.90766193699994 40.661503080000045)",11212,NA
184921281,"July",8,2018,22:55:00,"BRONX",40,2,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"18-24","M","BLACK",1007753.1875,235352.734375,40.8126416370001,-73.9150948449999,"POINT (-73.91509484499994 40.81264163700007)",10455,NA
186875651,"August",25,2018,00:09:00,"MANHATTAN",23,2,"MULTI DWELL - PUBLIC HOUS",TRUE,NA,NA,NA,"18-24","M","WHITE HISPANIC",998173.125,227824.0625,40.7919977870001,-73.9497189689999,"POINT (-73.94971896899995 40.79199778700007)",10029,NA
183189829,"May",25,2018,12:35:00,"BROOKLYN",77,2,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"25-44","M","BLACK",1001946.5,184888.125,40.67414247,-73.936204592,"POINT (-73.93620459199997 40.67414247000005)",11213,NA
183475182,"June",5,2018,02:25:00,"QUEENS",105,0,NA,FALSE,NA,NA,NA,"45-64","M","ASIAN / PACIFIC ISLANDER",1057685.625,199199.828125,40.713137718,-73.735106732,"POINT (-73.73510673199996 40.71313771800004)",11429,NA
191479839,"December",21,2018,23:30:00,"BRONX",50,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK",1009069.8125,258188.46875,40.8753154130001,-73.910253949,"POINT (-73.91025394899998 40.875315413000074)",10463,NA
173354054,"January",6,2018,21:05:00,"BRONX",47,0,"MULTI DWELL - APT BUILD",TRUE,"25-44","M","BLACK","18-24","M","BLACK HISPANIC",1024405.4375,267089.9375,40.8996906720001,-73.854747618,"POINT (-73.85474761799999 40.89969067200008)",10470,NA
191557604,"December",26,2018,17:37:00,"QUEENS",103,0,NA,FALSE,"45-64","M","BLACK","45-64","M","BLACK",1043555.5625,192619.3125,40.6951817980001,-73.786133982,"POINT (-73.78613398199997 40.69518179800008)",11433,NA
173354055,"January",6,2018,19:56:00,"MANHATTAN",24,2,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"18-24","M","BLACK",993870.3125,230202.953125,40.798532929,-73.9652548939999,"POINT (-73.96525489399994 40.79853292900003)",10025,NA
191703454,"December",31,2018,21:45:00,"BRONX",47,0,"HOSPITAL",FALSE,NA,NA,NA,"25-44","M","BLACK",1023220,265927,40.896504099,-73.859042449,"POINT (-73.85904244899996 40.896504099000026)",10466,NA
190183451,"November",19,2018,19:48:00,"BROOKLYN",69,2,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"18-24","M","ASIAN / PACIFIC ISLANDER",1012833.25,175129.53125,40.6473288400001,-73.896998657,"POINT (-73.89699865699998 40.64732884000006)",11236,NA
189311503,"October",26,2018,20:41:00,"BRONX",50,0,NA,FALSE,"18-24","M","WHITE HISPANIC","18-24","M","WHITE HISPANIC",1010983.75,261033.90625,40.8831196630001,-73.903321874,"POINT (-73.90332187399997 40.88311966300006)",10463,NA
173616166,"January",14,2018,03:37:00,"MANHATTAN",34,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK",1004257.625,254744.59375,40.865875251,-73.927664912,"POINT (-73.92766491199995 40.865875251000034)",10034,NA
178203201,"April",14,2018,01:11:00,"BRONX",52,0,NA,FALSE,NA,NA,NA,"25-44","M","WHITE HISPANIC",1016342.6875,260863.6875,40.8826346060001,-73.8839427189999,"POINT (-73.88394271899995 40.88263460600007)",10467,NA
185805056,"July",30,2018,20:53:00,"QUEENS",114,0,"MULTI DWELL - APT BUILD",TRUE,"25-44","M","WHITE","<18","M","WHITE",1004500.75,218789.84375,40.7671890140001,-73.92689439,"POINT (-73.92689438999997 40.76718901400005)",11102,NA
174405032,"February",5,2018,00:38:00,"BRONX",46,0,NA,FALSE,NA,NA,NA,"18-24","M","BLACK HISPANIC",1012325,252049,40.8584546920001,-73.898509045,"POINT (-73.89850904499997 40.858454692000066)",10458,NA
173875581,"January",18,2018,08:26:00,"QUEENS",105,0,NA,TRUE,NA,NA,NA,"65+","M","BLACK",1054510.75,197367.921875,40.7081353730001,-73.746578095,"POINT (-73.74657809499996 40.70813537300006)",11429,NA
190507404,"November",28,2018,18:00:00,"QUEENS",110,0,NA,FALSE,"18-24","M","BLACK","25-44","M","BLACK",1022047.125,207921.59375,40.737300846,-73.863611538,"POINT (-73.86361153799999 40.73730084600004)",11368,NA
188062788,"September",26,2018,20:16:00,"BRONX",42,0,NA,FALSE,"45-64","M","BLACK","18-24","M","BLACK HISPANIC",1012772.25,241828.125,40.830399968,-73.896935689,"POINT (-73.89693568899997 40.83039996800005)",10459,NA
183729038,"June",11,2018,16:42:00,"STATEN ISLAND",120,0,NA,FALSE,"18-24","M","WHITE HISPANIC","18-24","M","BLACK",960129,170948,40.635864708,-74.0869090959999,"POINT (-74.08690909599994 40.63586470800004)",10301,NA
191513831,"December",25,2018,23:30:00,"BROOKLYN",81,0,NA,FALSE,"18-24","M","BLACK","25-44","M","BLACK",1003927,186763,40.6792843970001,-73.92905931,"POINT (-73.92905930999996 40.67928439700006)",11233,NA
188483687,"October",6,2018,00:15:00,"BRONX",46,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK",1007159.5625,247651.46875,40.846399692,-73.917197352,"POINT (-73.91719735199996 40.846399692000034)",10453,NA
178020127,"April",10,2018,19:00:00,"BROOKLYN",67,0,"COMMERCIAL BLDG",FALSE,NA,NA,NA,"18-24","M","BLACK",1007209.9375,179705.96875,40.659906522,-73.917247269,"POINT (-73.91724726899997 40.659906522000036)",11212,NA
189197792,"October",25,2018,05:20:00,"BRONX",52,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK HISPANIC",1017197.4375,260805.96875,40.8824730360001,-73.880851922,"POINT (-73.88085192199998 40.88247303600008)",10467,NA
177204829,"March",31,2018,04:35:00,"BROOKLYN",75,0,NA,FALSE,"25-44","M","WHITE HISPANIC","25-44","M","WHITE HISPANIC",1016115.6875,186966.21875,40.6798067020001,-73.885114115,"POINT (-73.88511411499996 40.67980670200007)",11208,NA
187582515,"September",13,2018,22:20:00,"BROOKLYN",90,0,NA,FALSE,"18-24","M","WHITE HISPANIC","18-24","M","BLACK HISPANIC",995680.8125,198368.078125,40.7111521350001,-73.958769863,"POINT (-73.95876986299999 40.711152135000084)",11211,NA
182973667,"May",22,2018,07:10:00,"MANHATTAN",30,0,"MULTI DWELL - APT BUILD",FALSE,"18-24","M","WHITE HISPANIC","18-24","M","BLACK HISPANIC",999136.75,241527.703125,40.8296089020001,-73.94620851,"POINT (-73.94620850999998 40.829608902000075)",10031,NA
188810231,"October",15,2018,20:31:00,"BRONX",49,0,NA,TRUE,NA,NA,NA,"25-44","M","BLACK",1020075.0625,255281.96875,40.8673001600001,-73.870474969,"POINT (-73.87047496899999 40.86730016000007)",10467,NA
189867543,"November",11,2018,01:30:00,"BRONX",44,0,"PVT HOUSE",FALSE,NA,NA,NA,"<18","M","BLACK",1009281,246441,40.8430715530001,-73.909534172,"POINT (-73.90953417199995 40.84307155300007)",10457,NA
176274389,"March",24,2018,19:53:00,"QUEENS",114,2,"MULTI DWELL - PUBLIC HOUS",TRUE,NA,NA,NA,"25-44","M","BLACK",999157.75,215243.6875,40.7574663520001,-73.946190966,"POINT (-73.94619096599996 40.75746635200005)",10044,NA
182839899,"May",17,2018,16:02:00,"MANHATTAN",32,0,"MULTI DWELL - APT BUILD",FALSE,"25-44","M","BLACK","25-44","M","BLACK",1000068.375,237698.15625,40.819096265,-73.942851133,"POINT (-73.94285113299998 40.81909626500004)",10030,NA
185483180,"July",22,2018,02:22:00,"QUEENS",105,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK",1055097.75,196592.578125,40.7060025650001,-73.7444690149999,"POINT (-73.74446901499994 40.70600256500006)",11429,NA
175297372,"February",28,2018,15:23:00,"BRONX",42,2,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"18-24","M","BLACK",1011100,239162.921875,40.82308999,-73.90298906,"POINT (-73.90298906 40.82308999000003)",10456,NA
182362874,"May",6,2018,02:22:00,"BROOKLYN",66,0,NA,FALSE,NA,NA,NA,"25-44","M","WHITE HISPANIC",986390.6875,173162.21875,40.6419748540001,-73.992287867,"POINT (-73.99228786699996 40.64197485400007)",11219,NA
179645495,"May",2,2018,23:44:00,"BROOKLYN",90,0,NA,FALSE,"UNKNOWN","M","BLACK","25-44","M","BLACK",1001586.3125,195420.390625,40.70305183,-73.937475987,"POINT (-73.93747598699997 40.70305183000005)",11206,NA
183609561,"June",7,2018,17:14:00,"BRONX",44,0,NA,FALSE,NA,NA,NA,"18-24","M","WHITE HISPANIC",1004689,243518,40.8350605910001,-73.926139521,"POINT (-73.92613952099998 40.83506059100006)",10452,NA
178332734,"April",18,2018,20:40:00,"BROOKLYN",79,0,NA,TRUE,"18-24","M","BLACK","25-44","M","BLACK",999636.125,192000.484375,40.6936685910001,-73.9445173779999,"POINT (-73.94451737799994 40.69366859100006)",11206,NA
182931012,"May",18,2018,09:00:00,"STATEN ISLAND",121,0,NA,FALSE,"18-24","M","BLACK","<18","M","BLACK",944086,170724.421875,40.635192815,-74.144710405,"POINT (-74.14471040499996 40.63519281500004)",10302,NA
188884200,"October",17,2018,12:21:00,"BRONX",43,2,"ATM",FALSE,NA,NA,NA,"18-24","M","BLACK",1021375.0625,236033.203125,40.814462592,-73.865881343,"POINT (-73.86588134299996 40.81446259200004)",10473,NA
188524122,"October",8,2018,20:40:00,"BRONX",40,0,NA,FALSE,"18-24","M","BLACK","18-24","M","BLACK",1005709.875,233682.46875,40.808062422,-73.9224817639999,"POINT (-73.92248176399994 40.808062422000035)",10454,NA
174946401,"February",18,2018,11:00:00,"BRONX",52,0,NA,FALSE,"25-44","M","BLACK","25-44","F","BLACK",1017783.5625,256685.0625,40.8711602230001,-73.878752917,"POINT (-73.87875291699999 40.87116022300006)",10467,NA
190413383,"November",26,2018,01:02:00,"QUEENS",108,0,"DRUG STORE",FALSE,"45-64","M","BLACK","45-64","M","BLACK HISPANIC",1010873.25,210909.859375,40.745543581,-73.9039203,"POINT (-73.90392029999998 40.74554358100005)",11377,NA
185296321,"July",17,2018,21:00:00,"MANHATTAN",23,0,NA,FALSE,"18-24","M","BLACK","25-44","M","BLACK",1002095,227773,40.7918505850001,-73.935555506,"POINT (-73.93555550599996 40.79185058500008)",10029,NA
188235489,"October",1,2018,02:55:00,"QUEENS",109,0,NA,TRUE,"25-44","M","BLACK","25-44","M","BLACK",1029538.6875,220429.734375,40.7715972730001,-73.836494246,"POINT (-73.83649424599997 40.771597273000054)",111354,NA
184659563,"June",30,2018,01:35:00,"BROOKLYN",73,2,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"25-44","M","BLACK HISPANIC",1009550.4375,181843.984375,40.6657685220001,-73.9088034219999,"POINT (-73.90880342199995 40.665768522000064)",11212,NA
188483683,"October",6,2018,04:04:00,"MANHATTAN",26,2,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"25-44","M","BLACK",995652.875,236116.953125,40.8147631080001,-73.958806607,"POINT (-73.95880660699999 40.81476310800008)",10115,NA
187535839,"September",12,2018,17:30:00,"BROOKLYN",90,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"18-24","M","BLACK HISPANIC","18-24","M","BLACK HISPANIC",1000565.1875,196255.765625,40.70534668,-73.94115677,"POINT (-73.94115676999996 40.70534668000005)",11206,NA
183690692,"June",10,2018,00:28:00,"BROOKLYN",67,0,NA,TRUE,NA,NA,NA,"18-24","M","BLACK",999445.5,176470.953125,40.6510438400001,-73.9452398,"POINT (-73.94523979999997 40.65104384000006)",11203,NA
182931013,"May",19,2018,01:04:00,"BRONX",41,0,NA,FALSE,"25-44","M","WHITE HISPANIC","25-44","M","BLACK",1015533.75,238047.546875,40.820014013,-73.886974586,"POINT (-73.88697458599995 40.82001401300005)",10474,NA
183779765,"June",13,2018,00:06:00,"MANHATTAN",33,0,NA,FALSE,NA,NA,NA,"18-24","F","BLACK",1000354.3125,242831.203125,40.8331845000001,-73.941805747,"POINT (-73.94180574699999 40.83318450000007)",10032,NA
173354054,"January",6,2018,21:05:00,"BRONX",47,0,"MULTI DWELL - APT BUILD",FALSE,"25-44","M","BLACK","45-64","F","WHITE HISPANIC",1024405.4375,267089.9375,40.8996906720001,-73.854747618,"POINT (-73.85474761799999 40.89969067200008)",10470,NA
183826155,"June",13,2018,22:54:00,"QUEENS",105,0,NA,FALSE,"18-24","M","BLACK","25-44","M","BLACK",1054504.625,186494.78125,40.6782912850001,-73.746713585,"POINT (-73.74671358499995 40.67829128500006)",11413,NA
189580003,"November",4,2018,00:25:00,"MANHATTAN",25,2,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"25-44","M","BLACK",1002882.75,231248.078125,40.8013871050001,-73.9327009629999,"POINT (-73.93270096299995 40.80138710500006)",10035,NA
174146098,"January",26,2018,06:55:00,"QUEENS",114,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"18-24","M","BLACK","25-44","F","BLACK",999300,214588,40.7556664160001,-73.945678973,"POINT (-73.94567897299999 40.755666416000054)",11101,NA
186046951,"August",4,2018,00:01:00,"BRONX",44,0,NA,FALSE,"25-44","M","WHITE HISPANIC","25-44","M","BLACK",1006250.8125,245145.5625,40.839524026,-73.9204901479999,"POINT (-73.92049014799994 40.83952402600005)",10452,NA
184659567,"July",1,2018,03:50:00,"BROOKLYN",79,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK",1001329.0625,187143.4375,40.6803340050001,-73.938424772,"POINT (-73.93842477199996 40.68033400500008)",11216,NA
183189828,"May",26,2018,20:59:00,"MANHATTAN",23,2,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"<18","F","BLACK",1000101.5,229680.1875,40.7970890990001,-73.9427503859999,"POINT (-73.94275038599994 40.79708909900006)",10029,NA
178830276,"May",1,2018,11:00:00,"BRONX",52,0,NA,TRUE,"25-44","M","BLACK","25-44","M","BLACK",1018899.1875,259203.5625,40.8780684160001,-73.874706091,"POINT (-73.87470609099995 40.878068416000076)",10467,NA
173354054,"January",6,2018,21:05:00,"BRONX",47,0,"MULTI DWELL - APT BUILD",TRUE,"18-24","M","WHITE HISPANIC","45-64","F","WHITE HISPANIC",1024405.4375,267089.9375,40.8996906720001,-73.854747618,"POINT (-73.85474761799999 40.89969067200008)",10470,NA
186745093,"August",22,2018,19:05:00,"BRONX",42,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK",1012244,242323,40.8317599470001,-73.898842464,"POINT (-73.89884246399998 40.83175994700008)",10456,NA
182362871,"May",5,2018,17:46:00,"BRONX",41,0,NA,FALSE,"18-24","M","BLACK","25-44","M","WHITE HISPANIC",1014578,239190,40.823153055,-73.890422503,"POINT (-73.89042250299997 40.823153055000034)",10459,NA
175531346,"March",6,2018,17:07:00,"BRONX",40,0,NA,FALSE,"18-24","M","WHITE HISPANIC","18-24","M","WHITE HISPANIC",1007453,233952,40.808797805,-73.916184132,"POINT (-73.91618413199996 40.80879780500004)",10454,NA
191557605,"December",26,2018,16:16:00,"MANHATTAN",23,0,NA,FALSE,NA,NA,NA,"<18","M","BLACK",998784.3125,229937.703125,40.797798175,-73.947507131,"POINT (-73.94750713099995 40.797798175000025)",10029,NA
189580006,"November",2,2018,19:28:00,"BROOKLYN",69,2,"MULTI DWELL - PUBLIC HOUS",TRUE,"<18","M","BLACK","25-44","M","BLACK HISPANIC",1016434.9375,169703.703125,40.632423756,-73.884045488,"POINT (-73.88404548799997 40.63242375600004)",11236,NA
176296361,"March",24,2018,21:26:00,"BROOKLYN",73,0,NA,FALSE,NA,NA,NA,"18-24","M","BLACK",1008227.9375,183789.34375,40.6711117780001,-73.9135635869999,"POINT (-73.91356358699994 40.67111177800007)",11212,NA
189581512,"November",4,2018,01:25:00,"BRONX",47,0,NA,TRUE,"25-44","M","BLACK","25-44","M","BLACK",1025687.875,268586.6875,40.9037928340001,-73.8500994139999,"POINT (-73.85009941399996 40.90379283400006)",10470,NA
186787755,"August",23,2018,19:30:00,"BROOKLYN",71,0,NA,FALSE,"25-44","M","BLACK","25-44","M","BLACK",997109.125,181919.640625,40.666002991,-73.953649253,"POINT (-73.95364925299998 40.66600299100003)",11225,NA
190755624,"December",4,2018,14:20:00,"BROOKLYN",81,2,"MULTI DWELL - PUBLIC HOUS",TRUE,"25-44","M","BLACK","18-24","M","BLACK",1000876.3125,191778.90625,40.6930581670001,-73.940045674,"POINT (-73.94004567399998 40.69305816700006)",11216,NA
178203200,"April",15,2018,03:43:00,"QUEENS",102,0,"BAR/NIGHT CLUB",FALSE,"25-44","M","BLACK","18-24","M","BLACK",1033908.9375,194043.140625,40.699149253,-73.820910996,"POINT (-73.82091099599995 40.69914925300003)",11418,NA
174579538,"February",8,2018,20:16:00,"STATEN ISLAND",120,0,NA,FALSE,"18-24","M","BLACK HISPANIC","45-64","M","BLACK",962950.6875,172726.90625,40.64075466,-74.076748213,"POINT (-74.07674821299997 40.64075466000003)",10301,NA
188483686,"October",6,2018,12:30:00,"BRONX",46,0,NA,FALSE,"25-44","M","BLACK","45-64","M","BLACK",1007476.5,247738.40625,40.8466374820001,-73.9160515149999,"POINT (-73.91605151499994 40.84663748200006)",10452,NA
178740359,"April",27,2018,19:24:00,"BROOKLYN",67,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK",1005301.3125,179713.15625,40.659930993,-73.9241264729999,"POINT (-73.92412647299994 40.659930993000046)",11212,NA
187133719,"September",1,2018,03:16:00,"MANHATTAN",34,0,NA,FALSE,NA,NA,NA,"18-24","M","WHITE HISPANIC",1005600,253668.96875,40.8629198410001,-73.922815053,"POINT (-73.92281505299997 40.862919841000064)",10034,NA
188235488,"October",1,2018,15:41:00,"BROOKLYN",84,0,NA,FALSE,"25-44","M","BLACK","18-24","M","BLACK",987649.1875,191484.046875,40.6922638090001,-73.987743859,"POINT (-73.98774385899998 40.69226380900005)",11201,NA
190950366,"December",9,2018,18:31:00,"BROOKLYN",62,0,NA,TRUE,"18-24","M","WHITE","18-24","M","WHITE",982938.875,157285.359375,40.598396334,-74.004722755,"POINT (-74.00472275499999 40.59839633400003)",11214,NA
189182313,"October",24,2018,20:53:00,"BROOKLYN",81,0,"MULTI DWELL - APT BUILD",FALSE,NA,NA,NA,"25-44","M","BLACK",1004121.9375,186269.140625,40.6779284300001,-73.9283579519999,"POINT (-73.92835795199996 40.677928430000065)",11233,NA
175189438,"February",24,2018,07:55:00,"BRONX",46,0,NA,FALSE,"25-44","M","BLACK HISPANIC","25-44","M","WHITE HISPANIC",1010914.875,252196.671875,40.8588643780001,-73.903606119,"POINT (-73.90360611899996 40.85886437800008)",10468,NA
186368662,"August",13,2018,01:41:00,"MANHATTAN",33,0,NA,FALSE,NA,NA,NA,"18-24","M","BLACK HISPANIC",1001853,244535,40.83785807,-73.9363855129999,"POINT (-73.93638551299995 40.83785807000004)",10032,NA
186876046,"August",26,2018,01:13:00,"BRONX",47,0,NA,FALSE,"18-24","M","BLACK","45-64","M","BLACK",1021600,260152,40.880660564,-73.864934376,"POINT (-73.86493437599995 40.88066056400004)",10467,NA
174210302,"January",30,2018,16:51:00,"QUEENS",101,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"<18","M","BLACK","18-24","M","BLACK",1043608,156107,40.5949633120001,-73.78626615,"POINT (-73.78626614999997 40.59496331200006)",11692,NA
